"Periodestart_noDM","Periodeende_noDM","FuenfjahresPeriode_noDM","DatenstandCd","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","AnzZimmerLevel2Sort_noDM","AnzZimmerLevel2Cd_noDM","AnzZimmerLevel2Lang_noDM","EigentuemerSSZPubl1Sort","EigentuemerSSZPubl1Cd","EigentuemerSSZPubl1Lang","MietwohnungSort","MietwohnungCd","MietwohnungLang","HHtypPubl1Sort_noDM","HHtypPubl1Cd_noDM","HHtypPubl1Lang_noDM","AnzWhgStat","Wohnflaeche","AnzBestWir","AnzRentner","AnzKinder"
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",4,362,13,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",1,"1","1 Person im Erwerbsalter",3,240,3,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",4,329,8,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,84,3,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",1,"1","1 Person im Erwerbsalter",21,1547,21,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",47,3394,94,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",6,425,18,0,6
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",3,227,12,0,6
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",8,"8","1 Erwachsener mit Kind",2,144,4,0,2
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",2,159,6,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",1,"1","1 Person im Erwerbsalter",3,282,3,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",2,184,4,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",3,"3","1 Person im Rentenalter",1,64,1,1,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",2,220,4,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,124,2,1,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",6,628,18,0,6
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",19,2001,76,0,38
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",8,"8","1 Erwachsener mit Kind",4,488,11,0,7
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",3,321,12,0,2
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,92,1,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",23,2584,46,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",1,114,1,1,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",4,437,8,5,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",37,3914,111,0,37
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",17,1853,68,0,34
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",1,111,5,0,3
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",8,"8","1 Erwachsener mit Kind",2,202,4,0,2
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",9,925,31,1,1
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",2,242,4,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,130,2,2,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,114,3,0,1
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",2,249,8,0,4
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,185,1,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",4,400,8,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",2,198,6,0,2
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",3,293,12,0,6
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",1,"1","1 Person im Erwerbsalter",1,124,1,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",1,128,2,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",4,"4","2 Personen, davon mindestens eine im Rentenalter",2,219,4,3,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",5,"5","2 Erwachsene mit 1 Kind",6,681,18,0,6
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",6,"6","2 Erwachsene mit 2 Kindern",5,572,20,0,10
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",8,"8","1 Erwachsener mit Kind",1,132,3,0,2
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",9,"9","Andere Haushalte (3+ Erwachsene)",1,89,3,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","5-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,139,1,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","5-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",6,689,24,0,12
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","5-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",2,249,10,0,6
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","5-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",1,143,2,0,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","5-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,164,2,2,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","5-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,146,3,0,1
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","5-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",2,287,8,0,4
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","5-Zimmer",4,"4","Natürliche Personen",2,"N","Nein",6,"6","2 Erwachsene mit 2 Kindern",2,314,8,0,4
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,130,2,2,0
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",6,"6","2 Erwachsene mit 2 Kindern",2,370,8,0,4
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",6,"6","6-Zimmer und mehr",4,"4","Natürliche Personen",2,"N","Nein",6,"6","2 Erwachsene mit 2 Kindern",2,382,8,0,4
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",6,"6","6-Zimmer und mehr",4,"4","Natürliche Personen",2,"N","Nein",7,"7","2 Erwachsene mit 3+ Kindern",1,184,5,0,3
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",6,"6","6-Zimmer und mehr",5,"5","Im Stockwerkeigentum",2,"N","Nein",6,"6","2 Erwachsene mit 2 Kindern",1,206,4,0,2
2020,2024,"2020–2024","D",91,"091","Albisrieden",9,"9","Kreis 9",6,"6","6-Zimmer und mehr",5,"5","Im Stockwerkeigentum",2,"N","Nein",9,"9","Andere Haushalte (3+ Erwachsene)",1,225,3,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","1-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,41,1,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","1-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",6,268,6,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","1-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",3,144,3,3,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","1-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,51,2,2,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","1-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",86,3443,86,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","1-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",9,423,18,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","1-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,37,2,1,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","1-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,50,4,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","1-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",1,"1","1 Person im Erwerbsalter",2,48,2,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","1-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,56,1,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","1-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",1,56,2,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",1,"1","1-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",1,"1","1 Person im Erwerbsalter",1,56,1,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",1,"1","1 Person im Erwerbsalter",4,218,4,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",3,160,6,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",3,"3","1 Person im Rentenalter",1,55,1,1,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",51,3365,51,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",6,433,12,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",24,1534,24,24,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",5,314,10,9,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",8,"8","1 Erwachsener mit Kind",1,56,2,0,1
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",2,121,10,1,2
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",194,11223,194,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",67,4249,134,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",10,580,10,10,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",3,212,6,5,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",3,188,9,0,3
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",3,193,12,0,6
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",2,126,6,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",1,"1","1 Person im Erwerbsalter",16,946,16,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",6,413,12,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",4,"4","Natürliche Personen",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",1,89,2,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",1,"1","1 Person im Erwerbsalter",18,1288,18,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",10,821,20,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",3,"3","1 Person im Rentenalter",2,124,2,2,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,100,3,0,1
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",2,153,7,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",1,"1","1 Person im Erwerbsalter",4,289,4,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",2,185,4,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",5,"5","2 Erwachsene mit 1 Kind",1,55,3,0,1
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,71,1,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",2,142,4,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,71,2,2,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,70,3,0,1
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",1,73,4,0,2
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",7,583,7,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",59,5161,118,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",3,243,3,3,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",27,2268,54,43,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",37,3288,111,0,37
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",12,1071,48,0,24
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",8,"8","1 Erwachsener mit Kind",7,598,15,0,8
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",13,1090,48,8,6
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",53,4334,53,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",173,14558,346,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",4,303,4,4,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",5,431,10,9,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",34,2852,102,0,34
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",6,518,24,0,12
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",8,"8","1 Erwachsener mit Kind",3,245,6,0,3
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",7,549,23,1,1
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",1,"1","1 Person im Erwerbsalter",10,777,10,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",27,2173,54,0,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,84,2,1,0
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",7,553,21,0,7
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",2,187,8,0,4
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",8,"8","1 Erwachsener mit Kind",1,91,2,0,1
2020,2024,"2020–2024","D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,97,3,0,0
